dates;indices
1997-10;342.68
1997-09;330.31
1997-08;339.11
1997-07;353.73
1997-06;306.17
1997-05;339.49
1997-04;345.36
1997-03;356.41
1997-02;328.85
1997-01;358.59
1996-12;367.13
1996-11;362.09
1996-10;373.91
1996-09;376.95
1996-08;374.56
1996-07;335.42
1996-06;343.83
1996-05;420.25
1996-04;416.6
1996-03;444.11
1996-02;408.11
1996-01;461.97
1995-12;456.88
1995-11;483.21
1995-10;472.74
1995-09;459.39
1995-08;459.98
1995-07;406.68
1995-06;375.15
1995-05;480.44
1995-04;460.19
1995-03;490.05
1995-02;439.75
1995-01;496.33
1994-12;492.38
1994-11;487.86
1994-10;490.75
1994-09;456.81
1994-08;525.16
1994-07;514.35
1994-06;476.92
1994-05;503.97
1994-04;506.37
1994-03;530.62
1994-02;477.1
1994-01;498.06
1993-12;544.75
1993-11;521.91
1993-10;494.45
1993-09;422.02
1993-08;500.05
1993-07;492.45
1993-06;434.8
1993-05;503.5
1993-04;503.6
1993-03;517.81
1993-02;467.61
1993-01;517.88
1992-12;504.43
1992-11;482.63
1992-10;504.97
1992-09;475.89
1992-08;484.92
1992-07;494.52
1992-06;449.14
1992-05;525.19
1992-04;514.33
1992-03;537.22
1992-02;496.88
1992-01;530.42
1991-12;535.15
1991-11;512.64
1991-10;513.22
1991-09;461.35
1991-08;517.26
1991-07;521.72
1991-06;522.97
1991-05;540.24
1991-04;518.15
1991-03;534.53
1991-02;472.18
1991-01;528.46
1990-12;529.24
1990-11;525.89
1990-10;545.04
1990-09;528.36
1990-08;468.19
1990-07;323.15
1990-06;450.35
1990-05;530.33
1990-04;529.62
1990-03;565.24
1990-02;497.3
1990-01;559.42
